id,id_produto,tipo,temperatura_ar,temperatura_processo,umidade_relativa,velocidade_rotacional,torque,desgaste_da_ferramenta,falha_maquina,FDF (Falha Desgaste Ferramenta),FDC (Falha Dissipacao Calor),FP (Falha Potencia),FTE (Falha Tensao Excessiva),FA (Falha Aleatoria)
14578,L49021,L,297.7,307.4,90.0,1376.0,46.3,-202.0,N,FALSE,FALSE,não,FALSE,Não
14579,H36610,H,300.0,310.4,90.0,1356.0,60.5,-202.0,Não,FALSE,FALSE,Não,FALSE,Não
14580,L53474,L,301.0,310.5,90.0,1529.0,39.6,91.0,Não,FALSE,FALSE,não,FALSE,não
14581,L50088,L,300.7,309.5,90.0,-161.0,58.5,120.0,Não,FALSE,FALSE,não,FALSE,0
14582,L56226,L,-36.0,308.4,90.0,1469.0,43.2,67.0,Não,FALSE,FALSE,0,FALSE,Não
14583,M18667,M,302.2,311.0,90.0,1547.0,34.0,39.0,Não,FALSE,FALSE,Não,FALSE,Não
14584,L49777,L,-36.0,308.7,90.0,-161.0,60.5,67.0,não,FALSE,nao,Não,FALSE,Não
14585,H38587,H,297.8,308.7,90.0,1650.0,30.4,194.0,não,FALSE,FALSE,Não,FALSE,Não
14586,L54266,L,300.6,310.4,90.0,2514.0,13.4,7.0,0,FALSE,FALSE,não,FALSE,Não
14587,L55549,L,298.7,309.8,90.0,1408.0,46.2,96.0,Não,FALSE,FALSE,não,FALSE,Não
14588,H34720,H,304.0,313.2,90.0,1336.0,31.7,206.0,não,FALSE,FALSE,Não,FALSE,Não
14589,M19284,M,302.6,310.4,90.0,1488.0,39.8,155.0,Não,FALSE,FALSE,não,FALSE,Não
14590,L56467,L,298.2,309.0,90.0,1462.0,50.1,61.0,Não,FALSE,FALSE,Não,FALSE,não
14591,H36351,H,300.8,311.1,90.0,1452.0,40.2,28.0,Não,FALSE,FALSE,não,FALSE,Não
14592,M17054,M,299.6,309.1,90.0,1548.0,41.3,174.0,não,FALSE,FALSE,Não,FALSE,não
14593,L52782,L,302.9,-38.0,90.0,1629.0,33.9,88.0,Não,FALSE,FALSE,não,FALSE,Não
14594,L51202,L,,310.9,90.0,1500.0,38.3,70.0,Não,FALSE,FALSE,Não,FALSE,Não
14595,H34192,H,303.6,-38.0,90.0,1418.0,54.6,-202.0,não,FALSE,FALSE,Não,FALSE,Não
14596,L50553,L,301.4,310.7,90.0,1568.0,34.5,23.0,Não,FALSE,FALSE,Não,FALSE,Não
14597,L56739,L,299.5,311.1,90.0,1542.0,36.7,162.0,Não,FALSE,FALSE,Não,FALSE,Não
14598,M23950,M,297.2,307.9,90.0,1541.0,29.0,188.0,não,FALSE,FALSE,não,FALSE,não
14599,L47502,L,297.6,308.5,90.0,1590.0,33.4,28.0,não,FALSE,FALSE,N,FALSE,não
14600,L47993,L,296.8,307.6,90.0,1338.0,53.0,130.0,Não,FALSE,FALSE,não,FALSE,Não
14601,M15949,M,296.9,307.7,90.0,1416.0,,3.0,Não,FALSE,nao,Não,FALSE,não
14602,L53245,L,300.8,,90.0,1427.0,38.2,172.0,Não,FALSE,FALSE,Não,FALSE,Não
14603,L52402,L,303.9,313.1,90.0,1665.0,29.6,94.0,Não,FALSE,FALSE,não,FALSE,não
14604,M15412,M,297.6,,90.0,1622.0,35.0,124.0,Não,FALSE,FALSE,Não,FALSE,Não
14605,L56151,L,297.1,307.8,90.0,1399.0,49.2,100.0,Não,0,FALSE,não,FALSE,Não
14606,L48797,L,297.8,307.8,90.0,1447.0,54.5,53.0,Não,FALSE,FALSE,Não,FALSE,não
14607,L54241,L,300.6,310.4,90.0,1677.0,34.3,84.0,Não,FALSE,FALSE,Não,FALSE,Não
14608,M23191,M,298.8,309.7,90.0,1427.0,45.5,197.0,Não,FALSE,nao,não,FALSE,não
14609,L48759,L,298.3,308.3,90.0,1441.0,,-202.0,Não,FALSE,FALSE,Não,FALSE,não
14610,L55526,L,298.7,309.7,90.0,1601.0,35.9,176.0,Não,FALSE,FALSE,não,FALSE,Não
14611,L50969,L,302.3,311.0,90.0,1460.0,38.8,202.0,Não,FALSE,FALSE,Não,FALSE,Não
14612,L55113,L,-36.0,311.8,90.0,1483.0,43.2,179.0,Não,FALSE,FALSE,Não,FALSE,Não
14613,L47496,L,-36.0,308.5,90.0,1746.0,27.0,176.0,Não,FALSE,FALSE,Não,FALSE,não
14614,L47371,L,298.2,308.4,90.0,1666.0,34.6,15.0,Não,FALSE,FALSE,Não,FALSE,Não
14615,M23654,M,297.4,308.5,90.0,1697.0,26.5,54.0,Não,FALSE,FALSE,não,FALSE,Não
14616,L56364,L,298.0,309.2,90.0,1664.0,28.4,-202.0,não,FALSE,FALSE,não,FALSE,não
14617,L50265,L,300.0,309.2,90.0,1363.0,55.3,24.0,não,FALSE,FALSE,não,FALSE,Não
14618,L49953,L,300.2,-38.0,90.0,1553.0,35.8,22.0,Não,FALSE,FALSE,não,FALSE,Não
14619,L49095,L,298.0,,90.0,1863.0,22.9,202.0,não,FALSE,FALSE,Não,FALSE,não
14620,L54716,L,300.0,311.2,90.0,1372.0,51.6,119.0,Não,FALSE,FALSE,Não,FALSE,Não
14621,L53714,L,301.3,-38.0,90.0,1560.0,38.1,76.0,Não,FALSE,FALSE,não,FALSE,Não
14622,L54959,L,300.3,311.5,90.0,1482.0,38.6,62.0,Não,FALSE,FALSE,Não,FALSE,Não
14623,L55040,L,300.5,312.0,90.0,1383.0,50.6,23.0,não,FALSE,FALSE,não,FALSE,0
14624,L53565,L,300.1,309.7,90.0,1433.0,48.1,85.0,Não,FALSE,nao,Não,FALSE,Não
14625,M21626,M,301.4,311.1,90.0,1692.0,29.0,166.0,Não,FALSE,FALSE,Não,FALSE,não
14626,L50363,L,300.1,309.3,90.0,1495.0,35.3,199.0,Não,FALSE,FALSE,Não,FALSE,Não
14627,L53558,L,300.1,309.7,90.0,1479.0,34.6,85.0,não,FALSE,FALSE,Não,FALSE,não
14628,M18457,M,301.7,310.7,90.0,1635.0,33.1,171.0,Não,FALSE,FALSE,Não,FALSE,não
14629,H31581,H,299.6,-38.0,90.0,1462.0,41.3,0.0,Não,0,FALSE,Não,FALSE,Não
14630,L48218,L,296.6,307.6,90.0,1435.0,47.2,80.0,não,FALSE,FALSE,Não,FALSE,não
14631,M16124,M,298.0,309.4,90.0,1506.0,41.1,41.0,não,FALSE,FALSE,não,FALSE,não
14632,L54014,L,301.1,311.0,90.0,1709.0,51.1,190.0,não,FALSE,FALSE,Não,FALSE,não
14633,L54446,L,300.4,-38.0,90.0,-161.0,27.9,26.0,Não,FALSE,FALSE,Não,FALSE,Não
14634,M20725,M,-36.0,311.1,90.0,1686.0,40.0,79.0,Não,N,FALSE,Não,FALSE,Não
14635,M23689,M,297.3,-38.0,90.0,1469.0,38.5,94.0,não,FALSE,FALSE,Não,FALSE,Não
14636,L49858,L,299.8,309.5,90.0,1374.0,52.1,0.0,Sim,FALSE,FALSE,não,TRUE,Não
14637,M18682,M,-36.0,311.0,90.0,1464.0,44.2,106.0,Não,FALSE,FALSE,Não,FALSE,não
14638,L51220,L,302.0,310.8,90.0,1567.0,39.6,-202.0,Não,FALSE,FALSE,não,FALSE,não
14639,L52106,L,303.4,312.3,90.0,1363.0,54.1,181.0,não,FALSE,FALSE,não,FALSE,Não
14640,L49052,L,298.3,308.1,90.0,1326.0,54.8,90.0,não,FALSE,FALSE,não,FALSE,Não
14641,M21677,M,301.0,310.6,90.0,1481.0,42.9,166.0,não,FALSE,FALSE,não,FALSE,Não
14642,L51854,L,303.3,311.5,90.0,1492.0,,-202.0,não,FALSE,FALSE,Não,FALSE,Não
14643,L56514,L,298.4,308.9,90.0,1491.0,38.3,201.0,Não,FALSE,FALSE,não,FALSE,Não
14644,M23664,M,297.5,,90.0,1255.0,48.0,181.0,Não,FALSE,FALSE,Não,FALSE,Não
14645,L48854,L,298.1,-38.0,90.0,1462.0,55.5,68.0,Não,FALSE,FALSE,Não,FALSE,Não
14646,L55838,L,297.2,308.4,90.0,-161.0,47.7,128.0,Não,FALSE,FALSE,não,FALSE,não
14647,L56602,L,298.0,308.7,90.0,1702.0,28.7,-202.0,Não,FALSE,FALSE,Não,FALSE,Não
14648,L51769,L,302.8,311.1,90.0,1639.0,,85.0,Não,FALSE,FALSE,não,FALSE,Não
14649,L48381,L,297.0,308.1,90.0,1399.0,41.0,190.0,Não,N,FALSE,N,FALSE,Não
14650,L49342,L,299.5,309.3,90.0,1517.0,38.8,0.0,Não,FALSE,FALSE,Não,FALSE,não
14651,L49455,L,299.3,308.7,90.0,1605.0,31.7,78.0,Não,FALSE,FALSE,Não,FALSE,Não
14652,M18655,M,302.2,311.1,90.0,1556.0,39.4,76.0,Não,FALSE,FALSE,Não,FALSE,0
14653,H38938,H,299.1,310.4,90.0,1477.0,44.0,171.0,Não,FALSE,FALSE,Não,FALSE,não
14654,L50331,L,300.4,309.6,90.0,1517.0,39.9,124.0,Não,FALSE,FALSE,Não,FALSE,não
14655,M18187,M,301.5,-38.0,90.0,1577.0,33.3,126.0,não,FALSE,FALSE,Não,FALSE,não
14656,L53232,L,300.9,310.9,90.0,1764.0,26.7,138.0,Não,0,FALSE,Não,FALSE,não
14657,L47381,L,298.3,308.5,90.0,1547.0,41.2,105.0,não,FALSE,FALSE,não,FALSE,Não
14658,L48366,L,297.3,308.4,90.0,1633.0,30.6,29.0,não,FALSE,FALSE,não,FALSE,não
14659,L49794,L,299.3,309.1,90.0,1634.0,31.3,49.0,não,FALSE,FALSE,não,FALSE,Não
14660,H34929,H,302.6,312.1,90.0,-161.0,36.1,185.0,não,FALSE,FALSE,Não,FALSE,Não
14661,L51426,L,302.6,310.9,90.0,1542.0,39.5,,Não,FALSE,FALSE,Não,FALSE,Não
14662,L52977,L,301.6,311.0,90.0,1431.0,43.6,158.0,Não,FALSE,FALSE,Não,FALSE,não
14663,L55253,L,300.5,312.0,90.0,1525.0,39.7,113.0,Não,FALSE,FALSE,Não,FALSE,Não
14664,L48894,L,298.2,307.8,90.0,1697.0,28.4,-202.0,Não,FALSE,FALSE,Não,FALSE,Não
14665,L48878,L,297.9,307.6,90.0,1481.0,35.1,,Não,FALSE,FALSE,Não,FALSE,Não
14666,M16738,M,298.3,307.7,90.0,1429.0,47.7,-202.0,Não,FALSE,FALSE,não,FALSE,Não
14667,L47758,L,297.8,309.8,90.0,1483.0,36.8,198.0,não,FALSE,FALSE,Não,FALSE,Não
14668,L48027,L,-36.0,-38.0,90.0,2833.0,5.6,213.0,Sim,FALSE,FALSE,Não,FALSE,não
14669,L55237,L,300.2,311.5,90.0,1549.0,35.9,67.0,Não,FALSE,FALSE,Não,FALSE,não
14670,L48429,L,297.0,308.4,90.0,1555.0,36.9,,não,FALSE,FALSE,Não,FALSE,não
14671,M24373,M,299.0,,90.0,1378.0,42.9,158.0,não,FALSE,FALSE,0,FALSE,não
14672,L55424,L,299.0,310.4,90.0,2141.0,38.8,101.0,Não,FALSE,FALSE,Não,FALSE,Não
14673,L54807,L,300.5,311.6,90.0,1415.0,52.2,78.0,Não,FALSE,FALSE,Não,FALSE,Não
14674,L49952,L,299.9,309.4,90.0,-161.0,40.0,20.0,Não,FALSE,FALSE,Não,FALSE,Não
14675,M16773,M,298.1,-38.0,90.0,,41.3,197.0,Não,FALSE,FALSE,Não,FALSE,Não
14676,M24644,M,298.7,309.8,90.0,1635.0,29.6,71.0,Não,N,FALSE,Não,FALSE,Não
14677,L53250,L,300.9,310.9,90.0,-161.0,35.8,183.0,não,FALSE,FALSE,Não,FALSE,não
14678,L56337,L,297.5,308.5,90.0,1462.0,49.3,148.0,não,FALSE,FALSE,Não,FALSE,não
14679,L52647,L,302.8,-38.0,90.0,1561.0,37.7,160.0,Não,FALSE,FALSE,Não,FALSE,Não
14680,L53132,L,300.7,310.6,90.0,1563.0,33.8,114.0,Não,FALSE,FALSE,não,FALSE,Não
14681,M22418,M,300.3,311.4,90.0,1551.0,48.1,119.0,não,FALSE,FALSE,não,FALSE,Não
14682,M16931,M,299.4,309.1,90.0,1440.0,41.1,176.0,Não,FALSE,FALSE,não,FALSE,Não
14683,L50929,L,302.3,-38.0,90.0,1457.0,47.9,94.0,não,FALSE,FALSE,Não,FALSE,Não
14684,L49607,L,298.9,308.5,90.0,1423.0,38.8,33.0,Não,FALSE,FALSE,0,FALSE,não
14685,L51062,L,302.5,311.6,90.0,,47.2,5.0,Não,FALSE,FALSE,Não,FALSE,Não
14686,M22573,M,300.5,311.4,90.0,1444.0,49.0,84.0,Não,FALSE,FALSE,Não,FALSE,Não
14687,L49051,L,298.3,308.1,90.0,1840.0,41.6,88.0,Não,FALSE,0,não,FALSE,Não
14688,L48545,L,298.7,310.2,90.0,1761.0,28.6,-202.0,não,FALSE,FALSE,Não,FALSE,Não
14689,L57157,L,-36.0,308.4,90.0,-161.0,39.9,179.0,não,FALSE,FALSE,não,FALSE,não
14690,M24166,M,298.3,309.1,90.0,1533.0,35.8,139.0,Não,FALSE,FALSE,não,FALSE,não
14691,L48172,L,296.2,307.1,90.0,1651.0,35.7,167.0,Não,FALSE,FALSE,Não,FALSE,Não
14692,L50250,L,300.0,309.1,90.0,-161.0,28.3,110.0,não,FALSE,FALSE,não,FALSE,não
14693,L47391,L,298.2,308.7,90.0,1459.0,38.3,-202.0,Não,FALSE,FALSE,0,FALSE,não
14694,L54363,L,300.2,310.3,90.0,1551.0,,-202.0,não,FALSE,FALSE,Não,FALSE,Não
14695,L48633,L,299.0,310.3,90.0,1459.0,40.9,76.0,não,FALSE,FALSE,Não,FALSE,não
14696,L48557,L,298.8,310.2,90.0,1452.0,46.7,49.0,não,FALSE,FALSE,Não,FALSE,Não
14697,L50755,L,301.8,310.5,90.0,1567.0,44.4,119.0,Não,FALSE,FALSE,Não,FALSE,Não
14698,M17255,M,299.2,308.9,90.0,1493.0,44.7,,Não,FALSE,FALSE,Não,FALSE,Não
14699,M24400,M,-36.0,310.8,90.0,1388.0,59.4,111.0,Não,FALSE,FALSE,N,FALSE,Não
14700,M23899,M,297.3,308.3,90.0,1341.0,42.1,190.0,Não,FALSE,FALSE,não,FALSE,não
14701,M24117,M,298.3,-38.0,90.0,1396.0,53.5,179.0,não,FALSE,FALSE,não,FALSE,Não
14702,H35580,H,300.9,311.0,90.0,1540.0,37.7,9.0,Não,FALSE,FALSE,não,FALSE,Não
14703,L53690,L,301.1,310.1,90.0,1455.0,55.3,9.0,Não,FALSE,FALSE,Não,FALSE,Não
14704,L52044,L,303.6,312.3,90.0,1630.0,33.3,115.0,N,FALSE,FALSE,Não,FALSE,Não
14705,M17179,M,299.2,308.8,90.0,1700.0,37.5,59.0,Não,FALSE,FALSE,não,FALSE,Não
14706,L56778,L,299.0,310.1,90.0,1470.0,42.1,0.0,Não,FALSE,FALSE,não,FALSE,Não
14707,L53258,L,300.9,310.7,90.0,1401.0,43.5,221.0,Não,FALSE,FALSE,Não,FALSE,não
14708,L54924,L,300.4,311.8,90.0,1523.0,39.0,160.0,não,FALSE,FALSE,Não,FALSE,Não
14709,L49594,L,299.1,308.5,90.0,1501.0,40.2,0.0,Não,FALSE,FALSE,Não,FALSE,Não
14710,M15105,M,-36.0,308.4,90.0,1605.0,37.0,209.0,não,FALSE,FALSE,não,FALSE,não
14711,L53136,L,-36.0,310.9,90.0,1449.0,46.9,137.0,não,FALSE,FALSE,não,FALSE,Não
14712,L51448,L,302.7,311.0,90.0,1692.0,27.7,98.0,N,FALSE,FALSE,0,FALSE,não
14713,L53940,L,301.5,310.9,90.0,1563.0,35.6,152.0,Não,FALSE,FALSE,não,FALSE,Não
14714,L51634,L,302.4,310.1,90.0,1470.0,40.2,179.0,Não,FALSE,FALSE,Não,FALSE,não
14715,L47847,L,297.5,308.9,90.0,1619.0,32.8,191.0,não,FALSE,FALSE,Não,FALSE,Não
14716,L56495,L,298.4,309.5,90.0,1589.0,41.0,-202.0,não,0,FALSE,Não,FALSE,Não
14717,L56719,L,299.3,310.8,90.0,1439.0,40.3,96.0,não,FALSE,FALSE,Não,FALSE,não
14718,L49948,L,300.0,309.5,90.0,1630.0,31.2,11.0,Não,FALSE,FALSE,Não,FALSE,Não
14719,M23208,M,298.7,309.6,90.0,1452.0,42.7,5.0,Não,FALSE,FALSE,Não,FALSE,não
14720,M15683,M,-36.0,307.5,90.0,1429.0,45.8,153.0,não,FALSE,FALSE,não,FALSE,Não
14721,L49380,L,299.8,309.1,90.0,1546.0,44.4,111.0,Não,FALSE,FALSE,não,FALSE,não
14722,M17862,M,300.6,309.7,90.0,1555.0,38.9,7.0,Não,FALSE,0,Não,FALSE,Não
14723,L47359,L,298.5,308.4,90.0,1383.0,47.0,45.0,não,FALSE,FALSE,Não,FALSE,Não
14724,L56276,L,297.2,-38.0,90.0,1489.0,45.1,204.0,Não,FALSE,FALSE,não,FALSE,Não
14725,M19284,M,-36.0,310.2,90.0,1631.0,31.0,33.0,não,FALSE,FALSE,não,FALSE,Não
14726,L50120,L,300.8,309.7,90.0,1448.0,43.5,201.0,Não,FALSE,FALSE,Não,FALSE,não
14727,M22281,M,300.2,-38.0,90.0,1753.0,30.0,59.0,não,FALSE,FALSE,Não,FALSE,Não
14728,M24683,M,298.9,309.3,90.0,1488.0,47.9,179.0,Não,FALSE,FALSE,Não,FALSE,Não
14729,H34293,H,303.7,312.8,90.0,-161.0,54.8,154.0,Não,FALSE,FALSE,não,FALSE,Não
14730,L54903,L,300.6,311.7,90.0,1453.0,51.8,10.0,Não,FALSE,FALSE,Não,FALSE,Não
14731,L51708,L,301.7,310.3,90.0,1553.0,39.8,0.0,Não,FALSE,FALSE,não,FALSE,não
14732,L55244,L,300.5,311.7,90.0,-161.0,34.3,87.0,não,FALSE,FALSE,não,FALSE,Não
14733,L47768,L,297.6,309.5,90.0,1544.0,42.7,-202.0,Não,FALSE,FALSE,Não,FALSE,Não
14734,L53866,L,-36.0,311.0,90.0,1532.0,36.5,0.0,Não,FALSE,FALSE,Não,FALSE,0
14735,L56562,L,297.6,308.6,90.0,1596.0,29.5,,0,FALSE,FALSE,0,FALSE,Não
14736,L50454,L,301.3,310.0,90.0,-161.0,49.1,,Não,FALSE,FALSE,Não,FALSE,Não
14737,L50697,L,302.0,311.0,90.0,1412.0,53.1,207.0,sim,FALSE,FALSE,não,TRUE,não
14738,M17028,M,299.5,309.1,90.0,-161.0,45.3,187.0,Não,FALSE,FALSE,Não,FALSE,Não
14739,L47507,L,297.7,308.5,90.0,1418.0,46.7,203.0,não,FALSE,FALSE,não,FALSE,Não
14740,L53022,L,301.4,311.2,90.0,1341.0,50.6,37.0,Não,FALSE,FALSE,não,FALSE,não
14741,L50793,L,301.7,310.9,90.0,1557.0,43.7,2.0,Não,FALSE,FALSE,não,FALSE,não
14742,M24803,M,-36.0,308.6,90.0,1767.0,27.5,116.0,não,FALSE,FALSE,não,FALSE,Não
14743,M19146,M,301.7,309.9,90.0,1346.0,47.9,189.0,Não,FALSE,FALSE,Não,FALSE,Não
14744,L56546,L,298.0,308.5,90.0,1501.0,48.0,176.0,não,FALSE,FALSE,Não,FALSE,Não
14745,L52497,L,303.6,-38.0,90.0,1493.0,35.3,19.0,Não,N,FALSE,Não,FALSE,Não
14746,H37328,H,300.1,311.4,90.0,1480.0,43.9,71.0,Não,FALSE,FALSE,Não,FALSE,Não
14747,L51656,L,-36.0,310.4,90.0,1472.0,41.2,28.0,Não,FALSE,FALSE,Não,FALSE,Não
14748,M17247,M,299.2,308.5,90.0,1767.0,28.4,196.0,Não,FALSE,FALSE,Não,FALSE,não
14749,L53328,L,301.1,311.2,90.0,1592.0,34.3,171.0,0,FALSE,FALSE,Não,FALSE,não
14750,L54959,L,300.5,311.8,90.0,1449.0,42.7,45.0,Não,FALSE,FALSE,não,FALSE,Não
14751,L50443,L,301.3,310.0,90.0,1558.0,36.9,186.0,Não,FALSE,FALSE,não,FALSE,Não
14752,M15281,M,297.5,308.3,90.0,1531.0,40.9,12.0,Não,FALSE,FALSE,não,FALSE,não
14753,L47345,L,298.5,308.4,90.0,-161.0,26.0,8.0,não,FALSE,FALSE,Não,FALSE,Não
14754,L53658,L,300.6,309.8,90.0,1663.0,29.1,145.0,Sim,FALSE,FALSE,Não,FALSE,não
14755,L54255,L,300.7,-38.0,90.0,1627.0,32.2,191.0,Não,FALSE,FALSE,não,FALSE,Não
14756,L52041,L,303.5,312.3,90.0,1686.0,34.5,112.0,Não,FALSE,FALSE,Não,FALSE,não
14757,L53343,L,300.9,310.7,90.0,1486.0,46.1,198.0,Não,FALSE,FALSE,não,FALSE,não
14758,L51651,L,302.6,310.3,90.0,1614.0,32.3,2.0,Não,FALSE,FALSE,não,FALSE,Não
14759,M19740,M,303.5,311.9,90.0,1534.0,41.9,-202.0,Não,FALSE,FALSE,Não,FALSE,não
14760,L49305,L,299.3,308.9,90.0,1379.0,52.4,5.0,não,FALSE,FALSE,Não,FALSE,Não
14761,L47806,L,298.3,310.1,90.0,1362.0,55.3,92.0,não,FALSE,FALSE,Não,FALSE,não
14762,L47863,L,297.9,309.0,90.0,1556.0,37.6,20.0,não,FALSE,FALSE,não,FALSE,Não
14763,L49662,L,-36.0,308.7,90.0,1610.0,33.7,163.0,Não,FALSE,FALSE,Não,FALSE,não
14764,L52790,L,303.1,312.4,90.0,1405.0,47.4,107.0,N,FALSE,FALSE,não,FALSE,não
14765,M22520,M,300.4,311.6,90.0,1450.0,52.9,165.0,Não,FALSE,FALSE,não,FALSE,Não
14766,M19871,M,303.8,-38.0,90.0,1502.0,45.4,-202.0,Não,FALSE,FALSE,não,FALSE,Não
14767,L56833,L,299.0,-38.0,90.0,1372.0,41.8,201.0,Não,FALSE,FALSE,Não,FALSE,Não
14768,L54275,L,300.6,310.1,90.0,1485.0,47.3,-202.0,Não,FALSE,FALSE,Não,FALSE,Não
14769,L52893,L,302.2,-38.0,90.0,1556.0,38.0,0.0,não,FALSE,FALSE,não,FALSE,Não
14770,L55088,L,300.7,312.3,90.0,1374.0,51.2,155.0,Não,FALSE,FALSE,não,FALSE,Não
14771,M19624,M,303.7,312.1,90.0,1367.0,47.3,184.0,não,FALSE,FALSE,Não,FALSE,Não
14772,L56134,L,297.3,308.0,90.0,1446.0,,61.0,não,FALSE,FALSE,Não,FALSE,Não
14773,L54363,L,300.2,310.3,90.0,1434.0,50.7,33.0,0,FALSE,FALSE,Não,FALSE,não
14774,M23757,M,297.3,308.6,90.0,1577.0,38.1,121.0,Não,FALSE,FALSE,0,FALSE,Não
14775,L53456,L,301.2,310.8,90.0,1538.0,38.7,45.0,não,FALSE,FALSE,Não,FALSE,não
14776,M19497,M,303.1,311.4,90.0,1847.0,24.7,-202.0,Não,FALSE,FALSE,Não,FALSE,Não
14777,H33291,H,-36.0,-38.0,90.0,-161.0,43.6,3.0,não,FALSE,nao,Não,FALSE,Não
14778,L57163,L,298.5,308.4,90.0,1482.0,43.6,195.0,Não,FALSE,FALSE,Não,FALSE,não
14779,L50302,L,300.0,309.3,90.0,1396.0,49.7,35.0,não,FALSE,FALSE,Não,FALSE,Não
14780,H34207,H,303.7,,90.0,1678.0,34.6,,não,FALSE,FALSE,não,FALSE,Não
14781,M21552,M,301.6,310.9,90.0,,30.0,5.0,Não,FALSE,FALSE,Não,FALSE,0
14782,L50253,L,300.0,309.1,90.0,-161.0,44.4,156.0,Não,FALSE,FALSE,Não,FALSE,Não
14783,M16392,M,298.0,308.7,90.0,-161.0,40.1,-202.0,Não,N,FALSE,não,FALSE,Não
14784,L56261,L,297.2,,90.0,1564.0,37.0,43.0,Não,FALSE,FALSE,não,FALSE,Não
14785,H33112,H,302.1,311.2,90.0,1622.0,35.6,77.0,não,FALSE,FALSE,Não,FALSE,Não
14786,H30090,H,298.4,310.1,90.0,1533.0,37.2,-202.0,Não,FALSE,FALSE,não,FALSE,Não
14787,H30489,H,-36.0,-38.0,90.0,1583.0,38.2,121.0,não,FALSE,FALSE,Não,FALSE,não
14788,L55319,L,,310.8,90.0,1571.0,38.2,24.0,Não,FALSE,FALSE,não,FALSE,Não
14789,L56008,L,297.3,308.9,90.0,1555.0,34.7,164.0,Não,FALSE,FALSE,Não,FALSE,não
14790,L53463,L,301.3,310.8,90.0,-161.0,43.1,18.0,Não,FALSE,FALSE,Não,FALSE,não
14791,M18667,M,302.3,311.0,90.0,1546.0,42.4,-202.0,Não,FALSE,FALSE,não,FALSE,não
14792,L53936,L,301.8,311.2,90.0,1597.0,33.2,202.0,não,FALSE,FALSE,Não,FALSE,Não
14793,L48916,L,298.4,308.0,90.0,1738.0,27.3,7.0,Não,FALSE,FALSE,não,FALSE,não
14794,L47927,L,296.8,308.1,90.0,1356.0,52.3,23.0,Não,FALSE,FALSE,Não,FALSE,Não
14795,L48951,L,298.4,307.9,90.0,1470.0,45.3,23.0,Não,FALSE,FALSE,não,FALSE,não
14796,L52004,L,303.4,-38.0,90.0,1499.0,21.4,16.0,Não,FALSE,FALSE,Não,FALSE,Não
14797,M23593,M,297.2,308.5,90.0,1374.0,48.6,144.0,não,FALSE,FALSE,não,FALSE,não
14798,L50840,L,302.2,311.6,90.0,1692.0,32.1,85.0,Não,FALSE,FALSE,Não,FALSE,Não
14799,L54836,L,300.5,311.6,90.0,1541.0,47.8,-202.0,Não,FALSE,FALSE,Não,FALSE,Não
14800,L56407,L,298.1,308.6,90.0,1372.0,44.3,0.0,não,FALSE,FALSE,Não,FALSE,não
14801,L55376,L,299.7,310.8,90.0,1560.0,37.4,-202.0,não,FALSE,FALSE,Não,FALSE,não
14802,M18198,M,301.6,310.9,90.0,1510.0,42.4,-202.0,não,FALSE,FALSE,Não,FALSE,não
14803,H38229,H,297.3,308.7,90.0,1417.0,55.9,7.0,Não,FALSE,FALSE,Não,FALSE,Não
14804,L48223,L,-36.0,307.5,90.0,1431.0,48.3,90.0,não,FALSE,FALSE,não,FALSE,Não
14805,L56448,L,298.2,308.8,90.0,1540.0,36.0,30.0,não,N,FALSE,não,FALSE,Não
14806,L50101,L,300.7,309.5,90.0,-161.0,41.4,151.0,N,FALSE,FALSE,Não,FALSE,não
14807,H39334,H,298.6,309.6,90.0,1555.0,41.0,114.0,Não,FALSE,FALSE,Não,FALSE,não
14808,L53887,L,301.3,310.6,90.0,1556.0,39.0,15.0,Não,FALSE,FALSE,não,FALSE,não
14809,L54910,L,-36.0,312.0,90.0,1496.0,38.1,162.0,Não,FALSE,FALSE,Não,FALSE,não
14810,L49285,L,299.4,309.2,90.0,1515.0,35.5,55.0,não,FALSE,FALSE,Não,FALSE,Não
14811,L55230,L,300.2,311.6,90.0,1548.0,37.4,-202.0,Não,FALSE,FALSE,não,FALSE,Não
14812,M18067,M,-36.0,309.0,90.0,1404.0,43.7,37.0,Não,FALSE,FALSE,Não,FALSE,Não
14813,H32467,H,-36.0,309.2,90.0,1506.0,36.6,-202.0,não,FALSE,FALSE,Não,FALSE,Não
14814,M18448,M,-36.0,310.6,90.0,1505.0,44.5,23.0,Não,FALSE,FALSE,não,FALSE,não
14815,L55081,L,300.8,312.4,90.0,1459.0,44.5,129.0,Não,FALSE,FALSE,Não,FALSE,não
14816,L47742,L,297.5,309.5,90.0,1377.0,30.9,151.0,Não,FALSE,FALSE,não,FALSE,Não
14817,L49762,L,299.2,-38.0,90.0,-161.0,26.3,-202.0,N,FALSE,FALSE,Não,FALSE,não
14818,L53374,L,300.9,310.9,90.0,1571.0,39.9,5.0,não,FALSE,FALSE,Não,FALSE,Não
14819,L50783,L,301.7,310.7,90.0,-161.0,44.8,197.0,N,FALSE,FALSE,não,FALSE,Não
14820,L52284,L,304.2,313.5,90.0,1469.0,44.6,51.0,Não,FALSE,FALSE,não,FALSE,Não
14821,L51810,L,302.9,311.2,90.0,-161.0,23.8,196.0,não,FALSE,FALSE,Não,FALSE,Não
